id,buildingName,furigana,adress,access,access_2,access_3,access_4,access_5,installationTime,detailInfo,station,facility,googleMap,imgSlider,imgSlider_2,imgSlider_3,imgDetail,workingDay,workingDay_2,workingDay_3,workingDay_4,lateNightService,lateNightService_2,campaign,keyword,lat,lng,floorMapId,link,imgSlider_4,access_6,access_7,access_8,access_9,access_10,detailInfo_2,imgSlider_5,imgSlider_6,imgSlider_7,prefectures,city,area
1126,立川GREEN SPRINGS E1 2階,タチカワグリーンスプリングス,東京都立川市緑町３番1 E1,JR立川駅より徒歩約8分,多摩都市モノレール・立川北駅より徒歩約4分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,平日土日祝 9:00-20:00,1人用：1台,立川駅・Green Springs,"・24時間稼働換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3239.916547580611!2d139.4096318147301!3d35.70367118018896!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e1744fc9b5e1%3A0xdbef50adb5c819bc!2sGREEN%20SPRINGS!5e0!3m2!1sja!2sjp!4v1591046894459!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/06/Tachihi-Green-Springs-E1-2f-2.jpg,https://telecube.jp/wp/wp-content/uploads/2020/06/Tachihi-Green-Springs-E1-2f-3.jpg,,https://telecube.jp/wp/wp-content/uploads/2020/06/Tachihi-green-springs-E1-2F.png,平日,土曜日,日曜日,祝日,,,週末価格,"立川GREEN SPRINGS,タチカワグリーンスプリングス,30-01,立川駅,立川北駅,JR東日本,中央線,青梅線,南武線,多摩都市モノレール,東京,立川市,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド, GBP",35.7028103,139.4120005,36,https://telecube.jp/location/tachihi-green-springs-e1-2f/,,,,,,,,,,,,,
1101,大手町フィナンシャルシティグランキューブ 1階,オオテマチフィナンシャルシティグランキューブ,東京都千代田区大手町一丁目9番2号,東京メトロ東西線・千代田線・半蔵門線・丸ノ内線 大手町駅C1出口直結,都営三田線大手町駅C1出口直結,東京メトロ 丸ノ内線「大手町駅」A3出口 徒歩1分,JR「東京駅」徒歩10分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,平日 7:00-21:00,1人用：2台,大手町駅・東京駅,"・24時間稼働換気ファン<br />
・WiFi<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3240.540053884641!2d139.76222061472956!3d35.68832568019268!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188c064e1bcb43%3A0x967aaaf8302b0bcc!2z44CSMTAwLTAwMDQg5p2x5Lqs6YO95Y2D5Luj55Sw5Yy65aSn5omL55S677yR5LiB55uu77yZIOWkp-aJi-eUuuODleOCo-ODiuODs-OCt-ODo-ODq-OCt-ODhuOCoyDjgrDjg6njg7Pjgq3jg6Xjg7zjg5Y!5e0!3m2!1sja!2sjp!4v1590695333467!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/05/Otemachi_Financialcity_Grandcube_1.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/Otemachi_Financialcity_Grandcube.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/Otemachi_Financialcity_Grandcube_2.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/Otemachi_Financialcity_Grandcube_floormap_20220318.png,平日,,,,朝7時から,夜21時まで,,"大手町フィナンシャルシティグランキューブ,オオテマチフィナンシャルシティグランキューブ,24-01,東京駅,大手町駅,JR東日本,山手線,京浜東北線,中央線,東海道線,横須賀線,総武線,京葉線,東京メトロ,東西線,千代田線,半蔵門線,都営地下鉄,東京,千代田区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,ソニー生命, GBP",35.6887808,139.764566,42,https://telecube.jp/location/ootemachi-financialsity-grand-cube-1f/,https://telecube.jp/wp/wp-content/uploads/2020/05/Otemachi_Financialcity_Grandcube_3.jpg,,,,,,,,,,,,
1082,三田国際ビル　1階,ミタコクサイビル,東京都港区三田1-4-28,都営地下鉄大江戸線「赤羽橋駅」より徒歩３分,都営地下鉄三田線「芝公園駅」より徒歩７分,ＪＲ「田町駅」より徒歩１０分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,平日 8:00-21:00 / 土 8:00-17:00,1人用：3台,赤羽橋・田町・芝公園前・三田,"・24時間稼働換気ファン<br />
・WiFi<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m12!1m3!1d3241.989773975006!2d139.74219151472832!3d35.65262358020086!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!5e0!3m2!1sja!2sjp!4v1590520413971!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/05/mita-kokusai-1f-4.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/mita-kokusai-1f-2.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/mita-kokusai-1f-5.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/mitakokusai_1f_floormap_20220427.png,平日,土曜日,,,夜21時まで,,週末価格,"三田国際ビル,ミタコクサイビル,34-01,34-02,34-03,三田国際ビルヂング,ミタコクサイビルヂング,
赤羽橋駅,芝公園駅,田町駅,JR東日本,山手線,京浜東北線,都営地下鉄,大江戸線,
東京,港区,
電源(コンセント / USB),WiFi（ブース内 or 施設内）, 
GBP",35.6526236,139.7443802,43,https://telecube.jp/location/mita-kokusai-1f/,https://telecube.jp/wp/wp-content/uploads/2020/05/mitakokusai_1f_1.jpg,,,,,,,https://telecube.jp/wp/wp-content/uploads/2020/05/mitakokusai_1f.jpg,,,,,
1012,豊洲プライムスクエア 1階,トヨスプライムスクエア,東京都江東区豊洲5-6-36,東京メトロ有楽町線 豊洲駅(6)a番出口より徒歩3分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,,平日土日祝 8:00-20:00,1人用：2台,豊洲駅,"・24時間稼働換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d810.5046303136156!2d139.79768458734904!3d35.65191531050682!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601889bca44d8267%3A0x783018db32a8a133!2z44CSMTM1LTAwNjEg5p2x5Lqs6YO95rGf5p2x5Yy66LGK5rSy77yV5LiB55uu77yW4oiS77yT77yW!5e0!3m2!1sja!2sjp!4v1588529577011!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/05/ToyosuPriveSquare1.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/ToyosuPriveSquare2.jpg,,https://telecube.jp/wp/wp-content/uploads/2020/05/ToyosuPrimeSquareフロア図.png,平日,土曜日,日曜日,祝日,,,週末価格,"豊洲プライムスクエア,トヨスプライムスクエア,35-01,
豊洲駅,東京メトロ,ゆりかもめ,
東京,江東区,
電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド, 
GBP",35.6521175,139.7980635,39,https://telecube.jp/location/hulic-toyosu-prime-square-1f/,,,,,,,,,,,,,
1003,丸の内オアゾ B1F 連絡通路,マルノウチオアゾ,東京都千代田区丸の内1-6-4,JR東京駅丸の内北口地下通路より徒歩1分,東京メトロ丸ノ内線東京駅 直結,東京メトロ東西線大手町駅 直結,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,平日土日祝 7:00-21:00,1人用：3台,東京駅・大手町・丸の内・オアゾ,"・24時間稼働換気ファン<br />
・WiFi<br />
・スマホスタンド　<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d963.4787231434378!2d139.76556384569625!3d35.68332424964332!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188bf91f52d58d%3A0x9755b0dbebff72a4!2z44CSMTAwLTAwMDUg5p2x5Lqs6YO95Y2D5Luj55Sw5Yy65Li444Gu5YaF77yR5LiB55uu77yW4oiS77yU!5e0!3m2!1sja!2sjp!4v1588528258837!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/05/iOS-の画像-94.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/iOS-の画像-93.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/iOS-の画像-92.jpg,https://telecube.jp/wp/wp-content/uploads/2022/05/丸の内北口ビル・オアゾ.png,平日,土曜日,日曜日,祝日,朝7時から,夜21時まで,週末価格,"丸の内オアゾ,マルノウチオアゾ,36-01,36-02,東京駅,大手町駅,JR東日本,山手線,京浜東北線,中央線,東海道線,横須賀線,総武線,京葉線,東京メトロ,東西線,千代田線,半蔵門線,東京,千代田区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,広告掲載,ソニー生命, GBP",35.6840165,139.7666454,37,https://telecube.jp/location/marunouchi-oazo-b1/,,,,,,,,,,,,,
968,渋谷クロスタワー　3階,シブヤクロスタワー,東京都渋谷区渋谷2-15-1,JR埼京線・山手線「渋谷駅」東口より徒歩7分,東京メトロ半蔵門線・副都心線「渋谷駅」B5出口より徒歩7分,東急東横線・田園都市線「渋谷駅」B5出口より徒歩7分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,平日土日祝 8:00-21:00,1人用：4台,渋谷駅,"・24時間稼働換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1620.8699259658213!2d139.70416365801785!3d35.658780595049855!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188b5922d0156b%3A0x92074b1afa75464f!2z44CSMTUwLTAwMDIg5p2x5Lqs6YO95riL6LC35Yy65riL6LC377yS5LiB55uu77yR77yV4oiS77yRIOa4i-iwt-OCr-ODreOCueOCv-ODr-ODvA!5e0!3m2!1sja!2sjp!4v1586833575303!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/05/iOS-の画像-5_.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/shibuya_cross_tower_1@0.3x.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/shibuya_cross_tower@0.3x.jpg,https://telecube.jp/wp/wp-content/uploads/2020/05/shibuya_cross_tower_floormap_20220329.png,平日,土曜日,日曜日,祝日,夜21時まで,,週末価格,"渋谷クロスタワー,シブヤクロスタワー,33-01,33-02,33-03,渋谷駅,JR東日本,山手線,埼京線,京王電鉄,井の頭線,東急東横線,東横線, 田園都市線,東京メトロ,半蔵門線,副都心線,東京,渋谷区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド, GBP",35.6587709,139.7053308,38,https://telecube.jp/location/shibuya-cross-tower-3f/,,,,,,,,,,,,,
921,丸の内二丁目ビル　1階,マルノウチニチョウメビル,東京都千代田区丸の内2-5-1,ＪＲ 東京駅 丸の内南口より徒歩3分 ,東京メトロ 二重橋前駅 4番出口より徒歩2分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,平日 8:00-21:00,1人用：1台,東京駅・大手町・丸の内・二重橋駅,"・24時間稼働換気ファン<br />
・WiFi<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3240.8781018277123!2d139.7609928147568!3d35.68000338019456!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188bfa033fac7f%3A0xb4e44c223c2485f6!2z44CSMTAwLTAwMDUg5p2x5Lqs6YO95Y2D5Luj55Sw5Yy65Li444Gu5YaF77yS5LiB55uu77yV4oiS77yR!5e0!3m2!1sja!2sjp!4v1586421566881!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/04/marunouchi-2chome-1f-1.jpg,https://telecube.jp/wp/wp-content/uploads/2020/04/marunouchi-2chome-1f-2.jpg,https://telecube.jp/wp/wp-content/uploads/2020/04/marunouchi-2chome-1f-3.jpg,https://telecube.jp/wp/wp-content/uploads/2020/04/marunouchi-2chome-1f.png,平日,,,,夜21時まで,,,"丸の内二丁目ビル,マルノウチニチョウメビル,15-01,東京駅,二重橋前駅,JR東日本,山手線,京浜東北線,中央線,東海道線,横須賀線,総武線,京葉線,東京メトロ,千代田線,東京,千代田区,電源(コンセント / USB),WiFi（ブース内 or 施設内）, GBP",35.6800034,139.7631815,19,https://telecube.jp/location/marunouchi-2chome-1f/,https://telecube.jp/wp/wp-content/uploads/2020/04/丸の内二丁目ビル1.jpeg,,,,,,,,,,,,
879,銀座松竹スクエア　1階,ギンザショウチクスクエア,東京都中央区築地1-13-1,日比谷線・都営浅草線 「東銀座」 駅　徒歩2分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,,平日土日祝 8:00-20:00,1人用：1台,銀座・東銀座・松竹・築地,"・24時間稼働換気ファン<br />
・WiFi<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3241.3496981315793!2d139.76722501475646!3d35.66839048019721!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188bde3ca64baf%3A0xcd6c2f6f3290f506!2z44CSMTA0LTAwNDUg5p2x5Lqs6YO95Lit5aSu5Yy656-J5Zyw77yR5LiB55uu77yR77yT4oiS77yR!5e0!3m2!1sja!2sjp!4v1585547464734!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/03/ginza-shochiku-square-1f-1-L.jpg,https://telecube.jp/wp/wp-content/uploads/2020/03/ginza-shochiku-square-1f-2-L.jpg,https://telecube.jp/wp/wp-content/uploads/2020/03/ginza-shochiku-square-1f-3-L.jpg,https://telecube.jp/wp/wp-content/uploads/2020/03/map_銀座松竹スクエア.png,平日,土曜日,日曜日,祝日,,,週末価格,"銀座松竹スクエア,ギンザショウチクスクエア,31-01,築地松竹ビル,ツキジショウチクビル,東銀座駅,東京メトロ,都営地下鉄,東京,中央区,電源(コンセント / USB),WiFi（ブース内 or 施設内）, GBP",35.6683905,139.7694137,35,https://telecube.jp/location/ginza-shochiku-square-1f/,,,,,,,,,,,,,
849,東武鉄道北千住駅 改札内 南側地下コンコース 地下1階,トウブテツドウ キタセンジュエキ ミナミガワチカ,東京都足立区千住旭町42-1,東武鉄道北千住駅改札内、南側地下,改札内のため、ご利用には乗車券または入場券の購入が必要となります。,,,,平日土日祝 7:00-21:00,1人用：2台,北千住駅・北千住,"・24時間稼働換気ファン<br />
・エアコン<br />
・WiFi<br />
・スマホスタンド<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3238.0459159529755!2d139.80315461475917!3d35.74967618017836!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188e4fa6644e8d%3A0x6bc4e612ab55d171!2z5YyX5Y2D5L2P6aeF!5e0!3m2!1sja!2sjp!4v1585290199678!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/03/kitasenju-2-1.jpeg,https://telecube.jp/wp/wp-content/uploads/2020/03/kitasenju-2-2.jpeg,https://telecube.jp/wp/wp-content/uploads/2020/03/kitasenju-2-3.jpeg,https://telecube.jp/wp/wp-content/uploads/2020/03/kitasenjyu-station-south-B1.png,平日,土曜日,日曜日,祝日,朝7時から,夜21時まで,週末価格,"東武鉄道 北千住駅 南側地下,トウブテツドウ キタセンジュエキ ミナミガワチカ,22-02,22-03,北千住駅,JR東日本,常磐線,東京メトロ,千代田線,東武鉄道,伊勢崎線,つくばエクスプレス,TX,東京,足立区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,エアコン（ブース内 or 施設内）, GBP",35.7495774,139.8053948,34,https://telecube.jp/location/kitasenjyu-station-south-b1/,,,,,,,,,,,,,
840,丸の内二重橋ビル　1階,マルノウチニジュウバシビル,東京都千代田区丸の内3-2-3,都営三田線「日比谷駅」直結,東京メトロ日比谷線・千代田線「日比谷駅」、千代田線「二重橋前駅」直結,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,平日 8:00-21:00,1人用：1台,東京駅・丸の内・二重橋・日比谷・二重橋駅・日比谷駅,"・24時間稼働換気ファン<br />
・WiFi<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m16!1m12!1m3!1d3240.962811273509!2d139.75926776525867!3d35.67791768019512!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!2m1!1z5Li444Gu5YaF5LqM6YeN5qmL44OT44Or!5e0!3m2!1sja!2sjp!4v1585288564593!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/03/丸の内二重橋ビル1.jpeg,https://telecube.jp/wp/wp-content/uploads/2020/03/丸の内二重橋ビル2.jpeg,https://telecube.jp/wp/wp-content/uploads/2020/03/丸の内二重橋ビル3.jpeg,https://telecube.jp/wp/wp-content/uploads/2020/03/telecube_map_marunouchi-nijuubashi-bldg_1F_2001.png,平日,,,,夜21時まで,,,"丸の内二重橋ビル,マルノウチニジュウバシビル,23-01,日比谷駅,二重橋前駅,有楽町駅,JR東日本,京浜東北線,山手線,東京メトロ,千代田線,都営地下鉄,東京,千代田区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,GBP",35.6777386,139.7617602,33,https://telecube.jp/location/marunouchi-nijuubashi/,,,,,,,,,,,,,
681,新大阪阪急ビル ３階,シンオオサカハンキュウビル,大阪府大阪市淀川区宮原1-1-1,JR「新大阪駅」北口 直結,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,,平日土日祝 7:00-21:00,1人用：2台,JR京都線新大阪駅,"・24時間稼働換気ファン<br />
・WiFi<br />
・スマホスタンド　<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3278.856030164045!2d135.4978901152331!3d34.73402318042585!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6000e4390ee39d3f%3A0xfa29db835618acc0!2z44CSNTMyLTAwMDMg5aSn6Ziq5bqc5aSn6Ziq5biC5reA5bed5Yy65a6u5Y6f77yR5LiB55uu77yR4oiS77yRIOaWsOWkp-mYqumYquaApeODk-ODqw!5e0!3m2!1sja!2sjp!4v1582592531010!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/03/新大阪.jpeg,,,https://telecube.jp/wp/wp-content/uploads/2020/03/map_新大阪阪急ビル.png,平日,土曜日,日曜日,祝日,朝7時から,夜21時まで,週末価格,"新大阪阪急ビル,シンオオサカハンキュウビル,27-01,27-02,新大阪駅,JR西日本,大阪メトロ,大阪市高速電気軌道,大阪府,大阪市,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド, GBP",34.73379396,135.4996228,30,https://telecube.jp/location/shinosaka-hankyu-bldg-3f/,,,,,,,,,,,,,
679,阪急西宮ガーデンズ 本館１階,ハンキュウニシノミヤガーデンズ,兵庫県西宮市高松町14-2,阪急電車「西宮北口駅」東改札口から連絡デッキで約3分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,,平日土日祝 10:00-21:00,1人用：1台,阪急電車西宮北口駅,"・24時間稼働換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1857.0597123035145!2d135.35856086874753!3d34.743897869217726!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6000f23f491e775f%3A0xeeec063d34eaa420!2z6Ziq5oCl6KW_5a6u44Ks44O844OH44Oz44K6!5e0!3m2!1sja!2sjp!4v1582590563619!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/03/Nishinomiya-gardens-1f-2-1.jpg,https://telecube.jp/wp/wp-content/uploads/2020/03/Nishinomiya-gardens-1f-1.jpg,,https://telecube.jp/wp/wp-content/uploads/2020/03/map_西宮ガーデンズ3.png,平日,土曜日,日曜日,祝日,夜21時まで,,週末価格,"阪急西宮ガーデンズ,ハンキュウニシノミヤガーデンズ,28-01,西宮北口駅,阪急電鉄,阪急電車,兵庫県,西宮市,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド, GBP",34.74415891,135.3586532,29,https://telecube.jp/location/hankyu-nishinomiya-gardens-1f/,,,,,,,,,,,,,
677,阪急ターミナルビル １階エントランス,ハンキュウターミナルビル,大阪府大阪市北区芝田1-1-4,阪急電鉄「梅田駅」直結,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,,平日土日祝 7:00-21:00,1人用：2台,阪急電鉄梅田駅 JR大阪駅,"・24時間稼働換気ファン<br />
・エアコン<br />
・WiFi<br />
・スマホスタンド<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1100.9185144774463!2d135.49787313690626!3d34.704509879457206!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6000e692379046cb%3A0xcae0562714631d81!2z6Ziq5oCl44K_44O844Of44OK44Or44OT44Or!5e0!3m2!1sja!2sjp!4v1582590193287!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>",https://telecube.jp/wp/wp-content/uploads/2020/03/hankyu-terminal-bld-1f-6.jpg,https://telecube.jp/wp/wp-content/uploads/2020/03/hankyu-terminal-bld-1f-7.jpg,https://telecube.jp/wp/wp-content/uploads/2020/03/hankyu-terminal-bld-1f-8.jpg,https://telecube.jp/wp/wp-content/uploads/2020/03/hankyu-terminal-bld-1f.png,平日,土曜日,日曜日,祝日,朝7時から,夜21時まで,週末価格,"阪急ターミナルビル,ハンキュウターミナルビル,26-01,26-02,大阪梅田駅,阪急電鉄,阪急電車,大阪府,大阪市,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,エアコン（ブース内 or 施設内）,ソニー生命, GBP",34.7043752,135.4987125,28,https://telecube.jp/location/hankyu-terminal-1f/,https://telecube.jp/wp/wp-content/uploads/2020/03/hankyu-terminal-bld-1f-9.jpg,,,,,,,,,,,,
